YEAR,MONTH,OP_UNIQUE_CARRIER,ORIGIN,DEST,ARR_DELAY,DEP_DELAY,CANCELLED
2019,12,WN,DFW,DEN,12,5,0
2019,12,AA,DEN,SFO,9,25,0
2019,12,WN,DFW,SFO,9,13,0
2019,12,AA,MCO,LAX,3,0,0
2019,12,UA,SFO,DEN,0,10,0
2019,12,DL,ATL,MCO,12,0,0
2019,12,DL,DFW,ATL,6,6,0
2019,12,AA,LAX,ATL,9,22,0
2019,12,WN,SFO,LAX,6,0,0
2019,12,UA,LAX,DEN,21,11,0
2019,12,DL,SEA,DEN,25,26,0
2019,12,DL,SFO,ORD,4,19,0
2019,12,WN,DFW,DEN,18,6,0
2019,12,AA,DFW,JFK,12,14,0
2019,12,DL,DEN,LAX,1,16,0
2019,12,AA,ATL,ORD,0,2,0
2019,12,WN,LAX,DEN,11,6,0
2019,12,WN,DFW,SEA,11,9,0
2019,12,DL,SFO,LAX,4,16,0
2019,12,AA,DEN,ATL,8,3,0
2019,12,AA,DFW,JFK,13,0,0
2019,12,WN,DEN,ATL,3,14,0
2019,12,DL,DFW,JFK,20,11,0
2019,12,WN,LAX,ORD,4,2,0
2019,12,AA,MCO,ATL,5,0,0
2019,12,WN,ORD,DEN,4,18,0
2019,12,DL,SEA,ORD,4,3,0
2019,12,DL,DFW,MCO,3,8,0
2019,12,DL,ATL,DEN,5,9,0
2019,12,DL,DFW,SFO,14,14,0
2019,12,AA,JFK,MCO,13,11,0
2019,12,UA,DFW,DEN,0,11,0
2019,12,WN,MCO,DFW,2,5,0
2019,12,DL,DFW,JFK,4,0,0
2019,12,AA,SEA,JFK,10,0,0
2019,12,AA,DEN,SEA,9,15,0
2019,12,DL,SEA,ATL,29,13,0
2019,12,DL,SFO,JFK,16,16,0
2019,12,DL,ORD,MCO,16,24,0
2019,12,WN,DEN,SFO,6,3,0
2019,12,DL,ATL,SFO,7,1,0
2019,12,UA,LAX,DEN,4,3,0
2019,12,DL,DFW,DEN,12,8,0
2019,12,UA,LAX,ATL,19,10,0
2019,12,WN,LAX,SFO,7,26,0
2019,12,DL,ATL,SFO,0,12,0
2019,12,UA,SFO,JFK,14,9,0
2019,12,AA,DFW,SFO,12,25,0
2019,12,UA,DFW,JFK,13,7,0
2019,12,WN,DEN,ORD,7,12,0
2019,12,WN,LAX,ORD,19,4,0
2019,12,WN,ATL,SEA,4,0,0
2019,12,DL,SFO,ATL,7,14,0
2019,12,AA,JFK,DFW,19,17,0
2019,12,UA,JFK,DEN,14,10,0
2019,12,AA,MCO,ATL,17,7,0
2019,12,UA,DEN,DFW,8,13,0
2019,12,AA,JFK,ATL,15,0,0
2019,12,DL,SEA,LAX,16,8,0
2019,12,AA,DFW,JFK,9,0,0
2019,12,DL,DEN,ORD,9,3,0
2019,12,UA,ORD,DFW,0,5,0
2019,12,WN,ATL,SFO,8,6,0
2019,12,UA,SEA,JFK,11,10,0
2019,12,DL,MCO,SFO,2,27,0
2019,12,AA,LAX,SFO,1,4,0
2019,12,WN,DFW,ATL,13,13,0
2019,12,WN,JFK,ATL,6,3,0
2019,12,WN,DFW,ORD,9,0,0
2019,12,DL,DEN,JFK,12,7,0
2019,12,WN,JFK,SEA,9,13,0
2019,12,DL,DFW,SEA,22,16,0
2019,12,DL,DEN,DFW,11,3,0
2019,12,WN,LAX,DEN,20,8,0
2019,12,AA,JFK,SEA,15,6,0
2019,12,DL,SEA,ORD,14,8,0
2019,12,WN,ATL,ORD,4,18,0
2019,12,WN,ORD,SEA,10,2,0
2019,12,WN,ORD,JFK,17,0,0
2019,12,UA,DEN,JFK,10,11,0
2019,12,UA,MCO,LAX,10,0,0
2019,12,AA,ATL,SEA,1,14,0
2019,12,DL,DEN,DFW,12,18,0
2019,12,WN,SFO,LAX,9,9,0
2019,12,AA,ATL,SEA,1,16,0
2019,12,DL,ATL,DFW,5,0,0
2019,12,AA,SEA,SFO,2,6,0
2019,12,AA,ATL,SEA,12,18,0
2019,12,AA,MCO,ORD,13,21,0
2019,12,AA,DEN,SFO,0,0,0
2019,12,UA,DEN,MCO,7,0,0
2019,12,AA,ATL,MCO,7,0,0
2019,12,DL,ORD,MCO,10,9,0
2019,12,UA,LAX,SEA,2,13,0
2019,12,WN,ORD,SFO,18,18,0
2019,12,UA,ORD,DFW,10,13,0
2019,12,AA,MCO,SFO,7,4,0
2019,12,DL,DFW,LAX,6,12,0
2019,12,WN,ORD,MCO,7,21,0
2019,12,WN,DEN,JFK,5,19,0
2019,12,WN,DFW,ATL,22,10,0
2019,12,WN,SEA,ORD,0,16,0
2019,12,DL,DFW,SFO,24,3,0
2019,12,UA,LAX,MCO,15,0,0
2019,12,AA,MCO,SEA,14,17,0
2019,12,WN,SFO,MCO,19,0,0
2019,12,DL,LAX,ORD,11,17,0
2019,12,AA,SFO,ORD,8,20,0
2019,12,DL,DEN,SFO,0,14,0
2019,12,WN,JFK,MCO,12,15,0
2019,12,DL,SEA,MCO,21,30,0
2019,12,WN,SEA,JFK,28,0,0
2019,12,AA,LAX,DEN,10,23,0
2019,12,WN,SEA,DEN,12,17,0
2019,12,DL,ATL,LAX,11,11,0
2019,12,WN,DEN,ATL,3,16,0
2019,12,DL,JFK,DEN,1,15,0
2019,12,UA,ORD,LAX,8,2,0
2019,12,WN,ATL,ORD,13,7,0
2019,12,AA,MCO,SFO,16,0,0
2019,12,DL,SEA,SFO,3,11,0
2019,12,AA,DFW,MCO,13,7,0
2019,12,AA,ATL,ORD,17,5,0
2019,12,DL,ORD,MCO,10,3,0
2019,12,UA,DEN,ATL,0,8,0
2019,12,AA,DFW,SFO,0,4,0
2019,12,UA,SEA,LAX,16,7,0
2019,12,AA,LAX,JFK,6,16,0
2019,12,AA,ORD,MCO,0,8,0
2019,12,UA,SFO,DFW,6,5,0
2019,12,UA,DFW,ORD,11,0,0
2019,12,AA,SEA,ORD,12,16,0
2019,12,DL,SFO,JFK,20,10,0
2019,12,DL,SEA,JFK,5,24,0
2019,12,AA,ATL,SFO,5,1,0
2019,12,DL,JFK,LAX,16,12,0
2019,12,UA,ORD,MCO,15,9,0
2019,12,AA,DEN,ORD,19,5,0
2019,12,AA,DFW,LAX,19,12,0
2019,12,AA,DEN,SEA,13,11,0
2019,12,AA,MCO,DFW,12,24,0
2019,12,WN,DEN,DFW,9,6,0
2019,12,WN,MCO,DEN,10,21,0
2019,12,UA,DEN,SFO,1,13,0
2019,12,AA,DFW,ATL,14,4,0
2019,12,DL,DEN,DFW,9,7,0
2019,12,AA,ORD,DFW,2,3,0
2019,12,UA,SFO,MCO,8,14,0
2019,12,DL,JFK,MCO,6,11,0
2019,12,AA,ORD,SEA,4,13,0
2019,12,AA,MCO,JFK,0,17,0
2019,12,UA,DEN,DFW,10,4,0
2019,12,UA,SEA,LAX,8,5,0
2019,12,UA,SFO,ATL,4,18,0
2019,12,AA,ORD,SFO,13,18,0
2019,12,WN,SFO,ORD,1,25,0
2019,12,UA,ORD,DFW,0,0,0
2019,12,WN,JFK,LAX,8,3,0
2019,12,AA,MCO,JFK,9,6,0
2019,12,AA,ATL,DEN,17,6,0
2019,12,DL,ATL,DFW,18,12,0
2019,12,UA,ORD,ATL,14,3,0
2019,12,UA,LAX,MCO,1,0,0
2019,12,DL,MCO,LAX,16,10,0
2019,12,DL,ORD,DFW,0,6,0
2019,12,DL,DFW,DEN,17,14,0
2019,12,WN,LAX,JFK,22,21,0
2019,12,WN,MCO,DEN,5,10,0
2019,12,AA,ATL,LAX,17,19,0
2019,12,WN,DEN,DFW,1,14,0
2019,12,UA,DFW,DEN,23,14,0
2019,12,WN,DEN,MCO,23,10,0
2019,12,AA,DFW,LAX,0,4,0
2019,12,AA,MCO,LAX,23,14,0
2019,12,WN,LAX,ORD,10,14,0
2019,12,WN,SEA,ATL,12,5,0
2019,12,WN,JFK,ORD,24,9,0
2019,12,DL,JFK,MCO,16,0,0
2019,12,WN,ATL,LAX,4,12,0
2019,12,UA,LAX,SEA,15,14,0
2019,12,AA,SFO,ORD,14,12,0
2019,12,UA,JFK,SFO,18,10,0
2019,12,DL,ORD,LAX,13,12,0
2019,12,AA,SFO,JFK,3,15,0
2019,12,WN,LAX,JFK,17,13,0
2019,12,WN,JFK,LAX,0,16,0
2019,12,AA,JFK,MCO,5,7,0
2019,12,DL,SEA,SFO,7,1,0
2019,12,WN,JFK,MCO,1,11,0
2019,12,WN,SFO,SEA,3,16,0
2019,12,AA,ATL,JFK,0,12,0
2019,12,DL,LAX,ORD,14,8,0
2019,12,DL,DFW,JFK,1,9,0
2019,12,DL,SEA,DEN,2,23,0
2019,12,WN,SFO,DEN,25,0,0
2019,12,DL,ATL,DEN,9,11,0
2019,12,AA,LAX,SFO,0,3,0
2019,12,WN,SFO,JFK,14,25,0
2019,12,UA,JFK,MCO,13,24,0
2019,12,AA,DEN,LAX,18,2,0
2019,12,WN,ORD,MCO,23,20,0
2019,12,DL,MCO,JFK,0,3,0
2019,12,WN,DFW,ORD,14,15,0
2019,12,AA,LAX,ORD,0,0,0
2019,12,DL,LAX,ORD,0,8,0
2019,12,AA,SFO,ATL,8,14,0
2019,12,UA,JFK,LAX,16,15,0
2019,12,WN,SEA,DEN,15,21,0
2019,12,WN,DEN,SEA,0,11,0
2019,12,UA,ORD,ATL,10,14,0
2019,12,WN,DFW,DEN,3,14,0
2019,12,WN,ORD,ATL,2,8,0
2019,12,DL,MCO,LAX,16,1,0
2019,12,WN,ATL,DFW,25,9,0
2019,12,WN,JFK,SEA,13,10,0
2019,12,AA,SFO,LAX,0,5,0
2019,12,DL,DFW,DEN,4,10,0
2019,12,UA,DFW,ORD,12,6,0
2019,12,WN,LAX,MCO,18,10,0
2019,12,WN,DEN,LAX,7,8,0
2019,12,AA,ATL,ORD,15,2,0
2019,12,AA,ORD,JFK,11,15,0
2019,12,WN,ORD,LAX,18,5,0
2019,12,AA,DFW,DEN,5,0,0
2019,12,WN,MCO,ORD,12,8,0
2019,12,WN,ORD,DFW,21,10,0
2019,12,DL,LAX,SFO,7,5,0
2019,12,WN,DEN,SFO,10,17,0
2019,12,DL,DFW,DEN,10,4,0
2019,12,AA,ATL,SEA,17,3,0
2019,12,DL,JFK,MCO,4,7,0
2019,12,UA,MCO,ATL,16,8,0
2019,12,AA,SEA,ORD,4,0,0
2019,12,DL,ATL,ORD,23,11,0
2019,12,AA,DFW,ORD,11,6,0
2019,12,AA,SEA,SFO,7,4,0
2019,12,DL,DEN,SFO,13,17,0
2019,12,DL,MCO,LAX,16,4,0
2019,12,UA,MCO,DEN,20,0,0
2019,12,WN,DEN,JFK,22,1,0
2019,12,UA,DEN,ATL,21,4,0
2019,12,AA,DEN,SFO,12,2,0
2019,12,WN,ATL,SEA,0,0,0
2019,12,UA,SEA,LAX,0,4,0
2019,12,DL,LAX,SFO,0,4,0
2019,12,WN,MCO,DEN,15,14,0
2019,12,WN,SEA,ATL,7,3,0
2019,12,WN,DEN,ATL,14,0,0
2019,12,WN,ORD,SEA,14,11,0
2019,12,DL,LAX,DEN,21,27,0
2019,12,AA,ORD,ATL,15,11,0
2019,12,DL,DEN,JFK,16,21,0
2019,12,DL,SEA,MCO,17,12,0
2019,12,WN,ORD,MCO,22,6,0
2019,12,DL,ATL,SFO,16,8,0
2019,12,WN,ATL,DEN,19,13,0
2019,12,UA,DFW,ORD,27,4,0
2019,12,AA,SFO,MCO,22,13,0
2019,12,WN,SEA,DEN,16,8,0
2019,12,UA,DFW,SFO,0,22,0
2019,12,AA,SEA,ATL,4,28,0
2019,12,DL,ORD,SFO,3,0,0
2019,12,DL,ORD,DEN,16,11,0
2019,12,WN,JFK,ORD,12,18,0
2019,12,WN,LAX,ATL,2,0,0
2019,12,DL,SEA,JFK,13,11,0
2019,12,WN,ATL,MCO,0,0,0
2019,12,WN,DEN,DFW,9,4,0
2019,12,WN,ATL,SFO,6,0,0
2019,12,AA,ORD,ATL,13,0,0
2019,12,WN,ATL,MCO,18,16,0
2019,12,WN,MCO,DEN,0,0,0
2019,12,DL,JFK,SFO,20,9,0
2019,12,DL,DFW,MCO,1,10,0
2019,12,AA,LAX,ATL,10,6,0
2019,12,WN,JFK,ORD,5,11,0
2019,12,AA,DFW,SFO,0,1,0
2019,12,DL,DFW,ATL,17,16,0
2019,12,WN,SEA,JFK,0,3,0
2019,12,WN,MCO,DFW,11,16,0
2019,12,WN,MCO,JFK,17,15,0
2019,12,WN,SEA,ORD,5,4,0
2019,12,WN,ORD,SFO,24,10,0
2019,12,AA,SEA,ORD,0,14,0
2019,12,UA,SFO,MCO,9,0,0
2019,12,AA,LAX,DFW,0,13,0
2019,12,WN,MCO,SEA,4,11,0
2019,12,DL,MCO,LAX,15,12,0
2019,12,WN,SFO,JFK,0,1,0
2019,12,UA,JFK,SFO,7,7,0
2019,12,WN,SFO,ATL,11,15,0
2019,12,UA,SEA,MCO,10,6,0
2019,12,WN,JFK,DEN,19,20,0
2019,12,UA,DEN,ATL,11,11,0
2019,12,UA,ATL,SEA,0,11,0
2019,12,UA,SFO,DEN,0,15,0
2019,12,AA,ORD,ATL,4,12,0
2019,12,UA,JFK,ATL,0,10,0
2019,12,DL,JFK,LAX,0,6,0
2019,12,AA,ATL,MCO,12,8,0
2019,12,DL,ATL,SEA,17,17,0
2019,12,UA,ORD,MCO,16,0,0
2019,12,AA,DFW,ATL,13,12,0
2019,12,DL,ATL,ORD,1,0,0
2019,12,WN,ORD,DFW,12,20,0
2019,12,DL,DEN,SEA,15,21,0
2019,12,WN,DFW,JFK,8,3,0
2019,12,UA,ORD,JFK,11,10,0
2019,12,DL,ATL,LAX,5,0,0
2019,12,WN,ORD,ATL,6,9,0
2019,12,AA,MCO,SEA,0,7,0
2019,12,DL,SEA,DFW,2,4,0
2019,12,WN,SFO,ORD,22,9,0
2019,12,DL,MCO,SEA,22,10,0
2019,12,UA,DEN,MCO,24,11,0
2019,12,UA,ATL,SFO,6,15,0
2019,12,WN,ORD,DEN,5,5,0
2019,12,DL,SEA,MCO,1,8,0
2019,12,AA,DFW,SEA,18,0,0
2019,12,UA,SFO,SEA,8,12,0
2019,12,DL,LAX,MCO,15,22,0
2019,12,DL,JFK,DFW,18,3,0
2019,12,WN,ATL,SFO,0,19,0
2019,12,WN,DFW,MCO,5,0,0
2019,12,AA,ATL,ORD,0,0,0
2019,12,UA,JFK,SFO,16,7,0
2019,12,DL,DFW,JFK,1,19,0
2019,12,DL,ATL,JFK,6,10,0
2019,12,WN,LAX,ATL,20,20,0
2019,12,AA,LAX,SEA,0,0,0
2019,12,WN,JFK,LAX,0,6,0
2019,12,DL,SEA,SFO,5,19,0
2019,12,WN,SEA,JFK,2,21,0
2019,12,WN,MCO,ATL,15,16,0
2019,12,WN,LAX,JFK,4,24,0
2019,12,DL,SFO,LAX,9,27,0
2019,12,WN,SEA,JFK,21,7,0
2019,12,WN,JFK,SEA,7,13,0
2019,12,DL,SEA,DFW,20,0,0
2019,12,WN,JFK,ORD,0,4,0
2019,12,WN,DFW,JFK,10,30,0
2019,12,UA,SFO,JFK,4,3,0
2019,12,UA,DFW,SEA,0,8,0
2019,12,AA,DFW,SFO,7,10,0
2019,12,WN,ATL,LAX,7,14,0
2019,12,AA,DEN,LAX,16,9,0
2019,12,WN,ATL,SEA,14,3,0
2019,12,DL,LAX,DEN,7,18,0
2019,12,WN,JFK,SEA,0,14,0
2019,12,UA,JFK,SEA,13,1,0
2019,12,DL,LAX,DEN,4,13,0
2019,12,UA,JFK,SFO,6,6,0
2019,12,AA,SEA,LAX,17,4,0
2019,12,WN,JFK,ATL,13,9,0
2019,12,AA,JFK,MCO,4,16,0
2019,12,AA,JFK,ORD,4,15,0
2019,12,WN,SFO,ORD,5,1,0
2019,12,UA,LAX,SEA,15,15,0
2019,12,DL,LAX,DFW,8,13,0
2019,12,DL,ORD,DFW,23,9,0
2019,12,UA,LAX,ATL,12,7,0
2019,12,WN,ORD,SEA,20,11,0
2019,12,DL,ATL,JFK,13,0,0
2019,12,UA,SFO,DFW,19,7,0
2019,12,DL,DFW,ATL,13,20,0
2019,12,DL,JFK,DEN,7,15,0
2019,12,WN,DFW,SFO,20,21,0
2019,12,AA,SFO,DFW,9,6,0
2019,12,WN,ATL,JFK,6,10,0
2019,12,AA,DEN,SFO,10,2,0
2019,12,AA,ATL,DFW,14,8,0
2019,12,DL,DEN,MCO,6,0,0
2019,12,WN,SFO,ORD,10,4,0
2019,12,DL,MCO,DFW,9,7,0
2019,12,UA,LAX,ORD,18,7,0
2019,12,WN,DFW,JFK,18,7,0
2019,12,UA,DEN,SFO,4,12,0
2019,12,UA,DEN,LAX,0,0,0
2019,12,AA,MCO,ATL,0,1,0
2019,12,DL,DEN,ATL,3,0,0
2019,12,UA,SEA,ORD,11,0,0
2019,12,WN,DFW,DEN,11,14,0
2019,12,UA,DEN,ORD,12,9,0
2019,12,DL,DFW,DEN,23,24,0
2019,12,UA,ORD,DFW,0,13,0
2019,12,AA,ORD,JFK,5,7,0
2019,12,DL,MCO,ORD,4,11,0
2019,12,UA,LAX,JFK,18,15,0
2019,12,DL,SFO,DFW,17,1,0
2019,12,AA,JFK,ATL,2,11,0
2019,12,DL,JFK,ATL,6,11,0
2019,12,DL,ORD,SFO,14,8,0
2019,12,AA,ORD,JFK,3,7,0
2019,12,UA,ATL,ORD,18,10,0
2019,12,DL,DFW,LAX,22,19,0
2019,12,AA,DEN,DFW,13,10,0
2019,12,DL,MCO,DEN,33,19,0
2019,12,DL,JFK,SEA,14,16,0
2019,12,DL,ORD,ATL,0,9,0
2019,12,WN,SFO,LAX,8,5,0
2019,12,AA,LAX,SEA,17,18,0
2019,12,AA,ATL,SFO,5,23,0
2019,12,UA,SEA,JFK,13,7,0
2019,12,WN,ATL,LAX,24,11,0
2019,12,WN,ORD,SEA,15,25,0
2019,12,AA,LAX,SFO,21,10,0
2019,12,DL,JFK,DFW,14,0,0
2019,12,DL,LAX,SFO,13,0,0
2019,12,UA,MCO,DFW,1,11,0
2019,12,WN,MCO,ORD,16,10,0
2019,12,WN,SEA,LAX,5,9,0
2019,12,DL,SFO,DFW,10,5,0
2019,12,AA,SEA,JFK,6,15,0
2019,12,UA,ORD,DFW,12,15,0
2019,12,WN,SFO,LAX,0,15,0
2019,12,DL,ORD,DFW,11,5,0
2019,12,DL,LAX,DFW,14,13,0
2019,12,WN,ORD,MCO,6,16,0
2019,12,DL,DFW,ATL,13,17,0
2019,12,WN,SFO,MCO,24,10,0
2019,12,AA,LAX,JFK,17,23,0
2019,12,WN,SEA,MCO,10,11,0
2019,12,AA,MCO,DEN,22,13,0
2019,12,UA,ATL,DFW,10,14,0
2019,12,UA,MCO,ORD,21,16,0
2019,12,UA,MCO,SFO,13,25,0
2019,12,DL,LAX,ATL,15,0,0
2019,12,AA,ORD,SEA,1,6,0
2019,12,UA,LAX,ORD,12,2,0
2019,12,DL,MCO,ORD,2,12,0
2019,12,UA,MCO,JFK,10,16,0
2019,12,AA,MCO,ORD,2,0,0
2019,12,DL,JFK,LAX,0,3,0
2019,12,AA,SFO,DFW,29,1,0
2019,12,WN,ATL,SFO,18,3,0
2019,12,AA,ORD,ATL,7,13,0
2019,12,WN,SFO,SEA,4,2,0
2019,12,UA,JFK,SEA,16,11,0
2019,12,DL,DFW,DEN,9,5,0
2019,12,DL,DEN,SEA,0,11,0
2019,12,UA,MCO,SFO,3,13,0
2019,12,WN,DFW,JFK,10,12,0
2019,12,DL,SEA,DEN,21,8,0
2019,12,AA,DEN,SFO,0,10,0
2019,12,WN,ORD,LAX,6,0,0
2019,12,WN,DFW,ATL,0,0,0
2019,12,AA,SEA,SFO,18,11,0
2019,12,DL,MCO,ORD,8,1,0
2019,12,UA,SEA,SFO,27,12,0
2019,12,DL,LAX,SFO,0,20,0
2019,12,DL,ORD,DFW,11,14,0
2019,12,UA,MCO,SFO,15,9,0
2019,12,AA,MCO,DEN,9,5,0
2019,12,AA,ATL,DEN,18,5,0
2019,12,AA,SEA,LAX,12,11,0
2019,12,WN,DEN,JFK,9,18,0
2019,12,WN,ORD,MCO,10,11,0
2019,12,DL,ORD,DFW,0,9,0
2019,12,WN,SFO,JFK,6,5,0
2019,12,DL,SFO,DFW,18,1,0
2019,12,UA,DEN,MCO,13,4,0
2019,12,WN,LAX,ATL,8,18,0
2019,12,WN,DFW,MCO,17,9,0
2019,12,AA,MCO,ATL,1,21,0
2019,12,AA,SEA,LAX,12,39,0
2019,12,UA,DFW,SFO,13,14,0
2019,12,WN,JFK,DFW,22,13,0
2019,12,UA,DFW,SFO,14,17,0
2019,12,WN,DEN,ATL,15,25,0
2019,12,DL,DFW,ATL,0,0,0
2019,12,WN,LAX,ORD,7,23,0
2019,12,AA,DEN,MCO,18,9,0
2019,12,DL,MCO,DFW,18,12,0
2019,12,UA,MCO,LAX,0,14,0
2019,12,WN,SEA,SFO,10,1,0
2019,12,AA,DFW,JFK,20,10,0
2019,12,AA,ATL,SEA,0,13,0
2019,12,DL,DEN,JFK,5,5,0
2019,12,UA,DEN,JFK,12,24,0
2019,12,WN,SEA,ATL,0,16,0
2019,12,AA,ATL,MCO,9,25,0
2019,12,UA,DFW,ATL,8,9,0
2019,12,DL,JFK,ATL,0,7,0
2019,12,WN,LAX,DFW,12,5,0
2019,12,UA,ORD,ATL,0,4,0
2019,12,AA,SFO,ORD,4,12,0
2019,12,AA,DEN,LAX,10,6,0
2019,12,AA,SFO,ATL,5,16,0
2019,12,WN,SFO,DEN,4,3,0
2019,12,UA,DEN,ATL,18,20,0
2019,12,WN,SFO,ATL,0,0,0
2019,12,DL,SEA,ORD,10,8,0
2019,12,WN,ATL,ORD,6,0,0
2019,12,DL,ORD,DEN,17,19,0
2019,12,DL,ATL,ORD,2,9,0
2019,12,UA,ATL,ORD,6,2,0
2019,12,DL,DFW,SEA,22,0,0
2019,12,AA,SFO,JFK,17,16,0
2019,12,WN,MCO,DEN,17,15,0
2019,12,WN,ORD,ATL,7,4,0
2019,12,AA,JFK,ATL,2,0,0
2019,12,DL,MCO,SEA,13,1,0
2019,12,WN,MCO,ORD,0,5,0
2019,12,AA,SEA,JFK,5,0,0
2019,12,WN,LAX,ATL,0,17,0
2019,12,DL,DEN,LAX,18,22,0
2019,12,UA,JFK,ATL,10,0,0
2019,12,DL,LAX,DFW,13,14,0
2019,12,AA,ORD,SEA,8,27,0
2019,12,DL,ORD,SEA,10,11,0
2019,12,WN,DFW,DEN,4,12,0
2019,12,DL,ATL,MCO,26,29,0
2019,12,WN,SEA,DFW,7,13,0
2019,12,UA,ORD,MCO,0,7,0
2019,12,AA,DEN,ATL,0,21,0
2019,12,DL,MCO,SEA,13,16,0
2019,12,WN,JFK,ORD,11,4,0
2019,12,AA,SFO,ATL,10,14,0
2019,12,DL,DEN,ATL,5,13,0
2019,12,UA,SFO,LAX,16,13,0
2019,12,WN,DEN,ORD,0,5,0
2019,12,DL,SFO,ATL,6,18,0
2019,12,WN,JFK,ORD,9,4,0
2019,12,WN,SFO,MCO,13,0,0
2019,12,DL,LAX,DFW,11,2,0
2019,12,DL,LAX,DFW,0,11,0
2019,12,UA,LAX,ORD,18,0,0
2019,12,AA,LAX,ATL,11,11,0
2019,12,UA,JFK,SFO,14,13,0
2019,12,UA,ORD,ATL,13,1,0
2019,12,DL,SEA,ATL,5,5,0
2019,12,UA,MCO,ORD,7,3,0
2019,12,DL,SEA,LAX,10,18,0
2019,12,UA,ATL,MCO,19,2,0
2019,12,WN,ORD,MCO,13,11,0
2019,12,AA,DEN,JFK,20,2,0
2019,12,UA,DFW,SEA,6,11,0
2019,12,AA,MCO,ATL,20,9,0
2019,12,UA,LAX,MCO,14,16,0
2019,12,WN,ORD,SFO,10,12,0
2019,12,WN,DFW,MCO,8,11,0
2019,12,UA,DFW,LAX,6,18,0
2019,12,UA,MCO,DFW,2,13,0
2019,12,UA,ORD,DEN,5,4,0
2019,12,UA,SEA,MCO,4,7,0
2019,12,UA,ATL,MCO,8,20,0
2019,12,AA,DFW,LAX,13,4,0
2019,12,WN,LAX,DFW,0,18,0
2019,12,AA,SEA,JFK,34,12,0
2019,12,UA,LAX,MCO,13,14,0
2019,12,WN,MCO,ORD,11,5,0
2019,12,AA,MCO,DEN,16,13,0
2019,12,AA,SEA,SFO,12,16,0
2019,12,WN,SEA,DFW,13,9,0
2019,12,UA,MCO,SFO,11,10,0
2019,12,WN,LAX,SEA,8,14,0
2019,12,DL,MCO,ATL,24,20,0
2019,12,DL,LAX,DFW,12,6,0
2019,12,WN,DFW,MCO,17,10,0
2019,12,UA,DEN,DFW,19,4,0
2019,12,AA,ATL,ORD,12,0,0
2019,12,UA,ORD,JFK,16,2,0
2019,12,WN,DEN,LAX,14,9,0
2019,12,WN,SEA,ORD,24,5,0
2019,12,UA,JFK,ORD,0,10,0
2019,12,WN,DEN,MCO,15,15,0
2019,12,AA,ATL,DEN,17,14,0
2019,12,AA,ATL,SEA,12,6,0
2019,12,DL,ATL,DFW,10,1,0
2019,12,UA,JFK,MCO,4,22,0
2019,12,AA,DFW,LAX,0,13,0
2019,12,AA,DFW,SEA,6,7,0
2019,12,AA,DEN,SFO,1,12,0
2019,12,UA,DEN,JFK,21,16,0
2019,12,DL,ATL,JFK,3,1,0
2019,12,UA,DEN,SFO,3,22,0
2019,12,UA,LAX,DEN,22,7,0
2019,12,AA,LAX,DFW,3,14,0
2019,12,WN,MCO,ORD,14,11,0
2019,12,UA,SEA,DEN,22,16,0
2019,12,WN,ORD,SFO,0,7,0
2019,12,DL,DEN,ORD,3,8,0
2020,1,AA,JFK,SFO,10,17,0
2020,1,AA,JFK,DEN,4,6,0
2020,1,UA,ORD,MCO,15,18,0
2020,1,WN,ORD,SFO,11,7,0
2020,1,UA,SEA,DFW,8,5,0
2020,1,AA,DFW,DEN,14,13,0
2020,1,DL,SFO,DFW,22,11,0
2020,1,UA,SFO,LAX,12,7,0
2020,1,WN,JFK,MCO,28,14,0
2020,1,WN,SFO,DFW,1,15,0
2020,1,AA,DFW,ATL,13,10,0
2020,1,UA,DFW,SFO,15,14,0
2020,1,DL,DEN,MCO,16,7,0
2020,1,DL,DEN,JFK,20,15,0
2020,1,WN,LAX,JFK,10,20,0
2020,1,UA,DEN,JFK,11,18,0
2020,1,AA,ATL,JFK,0,9,0
2020,1,WN,ORD,DFW,0,13,0
2020,1,WN,JFK,LAX,7,0,0
2020,1,UA,LAX,ATL,4,2,0
2020,1,DL,MCO,SEA,19,31,0
2020,1,UA,ORD,DEN,32,7,0
2020,1,UA,ATL,SEA,5,18,0
2020,1,WN,MCO,DEN,0,7,0
2020,1,AA,MCO,SFO,4,0,0
2020,1,WN,DEN,DFW,9,12,0
2020,1,DL,DFW,MCO,20,16,0
2020,1,WN,DEN,LAX,8,16,0
2020,1,AA,LAX,DEN,5,16,0
2020,1,UA,SEA,JFK,17,0,0
2020,1,DL,JFK,MCO,10,13,0
2020,1,UA,JFK,DFW,10,0,0
2020,1,UA,DEN,JFK,6,0,0
2020,1,UA,ORD,DEN,8,10,0
2020,1,DL,SEA,ATL,0,0,0
2020,1,DL,ORD,SEA,7,8,0
2020,1,AA,SFO,DEN,19,8,0
2020,1,WN,SFO,MCO,2,10,0
2020,1,WN,DEN,MCO,20,16,0
2020,1,UA,ATL,ORD,5,8,0
2020,1,WN,ORD,ATL,0,23,0
2020,1,WN,SEA,ATL,7,0,0
2020,1,AA,LAX,DEN,12,6,0
2020,1,DL,JFK,ORD,7,0,0
2020,1,AA,ATL,LAX,12,28,0
2020,1,UA,ATL,JFK,5,17,0
2020,1,WN,JFK,ATL,12,13,0
2020,1,WN,DEN,SFO,13,7,0
2020,1,AA,DEN,ATL,5,0,0
2020,1,DL,SEA,MCO,14,16,0
2020,1,WN,SEA,ATL,16,12,0
